20,1,865.03,260.95,66.05000000000007,89.18,1.0,-1,-1,-1
21,1,862.96,261.61,67.29999999999995,90.66999999999996,1.0,-1,-1,-1
22,1,860.9,262.27,68.52999999999997,92.15000000000003,1.0,-1,-1,-1
23,1,858.83,262.93,69.76999999999998,93.63999999999999,1.0,-1,-1,-1
24,1,856.77,263.59,71.00999999999999,95.13000000000005,1.0,-1,-1,-1
25,1,854.71,264.25,72.24000000000001,96.61000000000001,1.0,-1,-1,-1
26,1,852.64,264.91,73.48000000000002,98.09999999999997,1.0,-1,-1,-1
27,1,850.58,265.57,74.71999999999991,99.59000000000003,1.0,-1,-1,-1
28,1,848.51,266.23,75.96000000000004,101.07,1.0,-1,-1,-1
29,1,846.45,266.89,77.18999999999994,102.56,1.0,-1,-1,-1
30,1,844.39,267.55,78.43000000000006,104.05000000000001,1.0,-1,-1,-1
31,1,842.32,268.21,79.66999999999996,105.53000000000003,1.0,-1,-1,-1
32,1,840.26,268.87,80.90999999999997,107.01999999999998,1.0,-1,-1,-1
33,1,838.19,269.53,82.14999999999998,108.51000000000005,1.0,-1,-1,-1
34,1,836.13,270.18,83.38,110.0,1.0,-1,-1,-1
35,1,834.06,270.84,84.63000000000011,111.49000000000001,1.0,-1,-1,-1
36,1,832.0,271.5,85.86000000000001,112.98000000000002,1.0,-1,-1,-1
37,1,829.94,272.16,87.08999999999992,114.45999999999998,1.0,-1,-1,-1
38,1,827.87,272.82,88.34000000000003,115.94999999999999,1.0,-1,-1,-1
39,1,825.81,273.48,89.57000000000005,117.44,1.0,-1,-1,-1
40,1,823.74,274.14,90.80999999999995,118.92000000000002,1.0,-1,-1,-1
41,1,821.45,276.76,91.70999999999992,120.47000000000003,1.0,-1,-1,-1
42,1,819.16,279.38,92.61000000000001,122.01999999999998,1.0,-1,-1,-1
43,1,816.87,282.0,93.50999999999999,123.57999999999998,1.0,-1,-1,-1
44,1,814.58,284.62,94.39999999999998,125.13,1.0,-1,-1,-1
45,1,812.3,287.23,95.29000000000008,126.69,1.0,-1,-1,-1
46,1,810.01,289.85,96.19000000000005,128.23999999999995,1.0,-1,-1,-1
47,1,807.72,292.47,97.08999999999992,129.78999999999996,1.0,-1,-1,-1
48,1,805.43,295.09,97.98000000000002,131.34000000000003,1.0,-1,-1,-1
49,1,803.14,297.71,98.88,132.89000000000004,1.0,-1,-1,-1
50,1,800.85,300.33,99.77999999999997,134.44,1.0,-1,-1,-1
51,1,798.56,302.95,100.68000000000006,135.99,1.0,-1,-1,-1
52,1,796.27,305.57,101.58000000000004,137.54000000000002,1.0,-1,-1,-1
53,1,793.98,308.19,102.47000000000003,139.08999999999997,1.0,-1,-1,-1
54,1,791.69,310.8,103.36999999999989,140.64999999999998,1.0,-1,-1,-1
55,1,789.4,313.42,104.26999999999998,142.2,1.0,-1,-1,-1
56,1,787.11,316.04,105.16999999999996,143.75,1.0,-1,-1,-1
57,1,784.82,318.66,106.05999999999995,145.29999999999995,1.0,-1,-1,-1
58,1,782.53,321.28,106.96000000000004,146.85000000000002,1.0,-1,-1,-1
59,1,780.24,323.9,107.86000000000001,148.40000000000003,1.0,-1,-1,-1
60,1,777.95,326.52,108.75999999999999,149.95000000000005,1.0,-1,-1,-1
61,1,773.54,329.79,110.22000000000003,154.2,1.0,-1,-1,-1
62,1,769.13,333.06,111.69000000000005,158.45999999999998,1.0,-1,-1,-1
63,1,764.71,336.33,113.15999999999997,162.71000000000004,1.0,-1,-1,-1
64,1,760.3,339.6,114.63,166.95999999999998,1.0,-1,-1,-1
65,1,755.89,342.87,116.10000000000002,171.21000000000004,1.0,-1,-1,-1
66,1,751.48,346.14,117.55999999999995,175.46000000000004,1.0,-1,-1,-1
67,1,747.07,349.41,119.02999999999997,179.71999999999997,1.0,-1,-1,-1
68,1,742.65,352.68,120.50999999999999,183.96999999999997,1.0,-1,-1,-1
69,1,738.24,355.95,121.97000000000003,188.21999999999997,1.0,-1,-1,-1
70,1,733.83,359.22,123.43999999999994,192.47000000000003,1.0,-1,-1,-1
70,2,834.04,278.32,53.97000000000003,50.69,1.0,-1,-1,-1
71,1,726.47,362.82,129.0,199.98999999999995,1.0,-1,-1,-1
71,2,832.4,280.28,53.97000000000003,50.700000000000045,1.0,-1,-1,-1
72,1,719.11,366.42,134.55999999999995,207.52000000000004,1.0,-1,-1,-1
72,2,830.77,282.24,53.97000000000003,50.69999999999999,1.0,-1,-1,-1
73,1,711.75,370.02,140.13,215.03999999999996,1.0,-1,-1,-1
73,2,829.13,284.2,53.97000000000003,50.69999999999999,1.0,-1,-1,-1
74,1,704.39,373.61,145.69000000000005,222.56999999999994,1.0,-1,-1,-1
74,2,827.49,286.17,53.97000000000003,50.69,1.0,-1,-1,-1
75,1,697.03,377.21,151.25,230.08999999999997,1.0,-1,-1,-1
75,2,825.86,288.13,53.97000000000003,50.69999999999999,1.0,-1,-1,-1
76,1,689.67,380.81,156.82000000000005,237.60999999999996,1.0,-1,-1,-1
76,2,824.22,290.09,53.97000000000003,50.700000000000045,1.0,-1,-1,-1
77,1,682.31,384.41,162.3800000000001,245.12999999999994,1.0,-1,-1,-1
77,2,822.59,292.05,53.969999999999914,50.69999999999999,1.0,-1,-1,-1
78,1,674.95,388.0,167.93999999999994,252.65999999999997,1.0,-1,-1,-1
78,2,820.95,294.02,53.969999999999914,50.69,1.0,-1,-1,-1
79,1,667.59,391.6,173.51,260.17999999999995,1.0,-1,-1,-1
79,2,819.32,295.98,53.969999999999914,50.69999999999999,1.0,-1,-1,-1
80,1,660.23,395.2,179.06999999999994,267.7,1.0,-1,-1,-1
80,2,817.68,297.94,53.97000000000003,50.69999999999999,1.0,-1,-1,-1
80,3,809.5,257.06,44.15999999999997,47.420000000000016,1.0,-1,-1,-1
80,4,909.27,232.52,45.789999999999964,40.890000000000015,1.0,-1,-1,-1
80,5,856.93,193.27,52.34000000000003,68.68999999999997,1.0,-1,-1,-1
81,1,641.02,406.04,192.76,282.93,1.0,-1,-1,-1
81,2,814.92,299.48,54.889999999999986,51.60999999999996,1.0,-1,-1,-1
81,3,807.26,258.28,45.27999999999997,48.25,1.0,-1,-1,-1
81,4,908.86,233.95,45.789999999999964,40.889999999999986,1.0,-1,-1,-1
81,5,856.11,193.27,52.85000000000002,69.50999999999996,1.0,-1,-1,-1
82,1,621.8,416.88,206.46000000000004,298.15,1.0,-1,-1,-1
82,2,812.16,301.01,55.81000000000006,52.54000000000002,1.0,-1,-1,-1
82,3,805.01,259.51,46.40999999999997,49.06,1.0,-1,-1,-1
82,4,908.45,235.39,45.789999999999964,40.879999999999995,1.0,-1,-1,-1
82,5,855.3,193.28,53.360000000000014,70.32000000000002,1.0,-1,-1,-1
83,1,602.58,427.71,220.15999999999997,313.39000000000004,1.0,-1,-1,-1
83,2,809.4,302.55,56.73000000000002,53.44999999999999,1.0,-1,-1,-1
83,3,802.76,260.74,47.52999999999997,49.879999999999995,1.0,-1,-1,-1
83,4,908.04,236.82,45.79000000000008,40.879999999999995,1.0,-1,-1,-1
83,5,854.48,193.28,53.870000000000005,71.13000000000002,1.0,-1,-1,-1
84,1,583.37,438.55,233.86,328.60999999999996,1.0,-1,-1,-1
84,2,806.64,304.08,57.64999999999998,54.370000000000005,1.0,-1,-1,-1
84,3,800.51,261.97,48.65999999999997,50.69,1.0,-1,-1,-1
84,4,907.63,238.25,45.789999999999964,40.879999999999995,1.0,-1,-1,-1
84,5,853.66,193.28,54.389999999999986,71.95000000000002,1.0,-1,-1,-1
85,1,564.15,449.39,247.56000000000006,343.84000000000003,1.0,-1,-1,-1
85,2,803.88,305.62,58.57000000000005,55.27999999999997,1.0,-1,-1,-1
85,3,798.26,263.19,49.789999999999964,51.50999999999999,1.0,-1,-1,-1
85,4,907.22,239.68,45.789999999999964,40.879999999999995,1.0,-1,-1,-1
85,5,852.84,193.28,54.90999999999997,72.77000000000001,1.0,-1,-1,-1
86,1,544.94,460.23,261.25,359.05999999999995,1.0,-1,-1,-1
86,2,801.12,307.15,59.49000000000001,56.210000000000036,1.0,-1,-1,-1
86,3,796.01,264.42,50.91999999999996,52.329999999999984,1.0,-1,-1,-1
86,4,906.81,241.11,45.80000000000007,40.889999999999986,1.0,-1,-1,-1
86,5,852.03,193.28,55.41000000000008,73.59,1.0,-1,-1,-1
87,1,525.72,471.06,274.94999999999993,374.3,1.0,-1,-1,-1
87,2,798.36,308.69,60.40999999999997,57.120000000000005,1.0,-1,-1,-1
87,3,793.76,265.65,52.039999999999964,53.14000000000004,1.0,-1,-1,-1
87,4,906.4,242.54,45.80000000000007,40.890000000000015,1.0,-1,-1,-1
87,5,851.21,193.28,55.92999999999995,74.41,1.0,-1,-1,-1
88,1,506.5,481.9,288.65,389.52,1.0,-1,-1,-1
88,2,795.6,310.22,61.32999999999993,58.039999999999964,1.0,-1,-1,-1
88,3,791.52,266.88,53.15999999999997,53.95999999999998,1.0,-1,-1,-1
88,4,906.0,243.97,45.789999999999964,40.890000000000015,1.0,-1,-1,-1
88,5,850.39,193.29,56.440000000000055,75.21000000000001,1.0,-1,-1,-1
89,1,487.29,492.74,302.34,404.75,1.0,-1,-1,-1
89,2,792.84,311.76,62.25,58.960000000000036,1.0,-1,-1,-1
89,3,789.27,268.11,54.289999999999964,54.76999999999998,1.0,-1,-1,-1
89,4,905.59,245.4,45.789999999999964,40.890000000000015,1.0,-1,-1,-1
89,5,849.57,193.29,56.95999999999992,76.03,1.0,-1,-1,-1
90,1,468.07,503.58,316.04,419.96999999999997,1.0,-1,-1,-1
90,2,790.08,313.29,63.15999999999997,59.879999999999995,1.0,-1,-1,-1
90,3,787.02,269.33,55.42000000000007,55.60000000000002,1.0,-1,-1,-1
90,4,905.18,246.83,45.79000000000008,40.890000000000015,1.0,-1,-1,-1
90,5,848.76,193.29,57.460000000000036,76.85,1.0,-1,-1,-1
91,1,448.85,514.41,329.74,435.21000000000004,1.0,-1,-1,-1
91,2,787.33,314.83,64.06999999999994,60.79000000000002,1.0,-1,-1,-1
91,3,784.77,270.56,56.539999999999964,56.410000000000025,1.0,-1,-1,-1
91,4,904.77,248.26,45.789999999999964,40.889999999999986,1.0,-1,-1,-1
91,5,847.94,193.29,57.979999999999905,77.66999999999999,1.0,-1,-1,-1
92,1,429.64,525.25,343.44000000000005,450.42999999999995,1.0,-1,-1,-1
92,2,784.57,316.36,64.9899999999999,61.71999999999997,1.0,-1,-1,-1
92,3,782.52,271.79,57.67000000000007,57.21999999999997,1.0,-1,-1,-1
92,4,904.36,249.7,45.789999999999964,40.879999999999995,1.0,-1,-1,-1
92,5,847.12,193.29,58.5,78.47999999999999,1.0,-1,-1,-1
93,1,410.42,536.09,357.13999999999993,465.65,1.0,-1,-1,-1
93,2,781.81,317.9,65.91000000000008,62.629999999999995,1.0,-1,-1,-1
93,3,780.27,273.02,58.80000000000007,58.04000000000002,1.0,-1,-1,-1
93,4,903.95,251.13,45.789999999999964,40.879999999999995,1.0,-1,-1,-1
93,5,846.3,193.29,59.00999999999999,79.29999999999998,1.0,-1,-1,-1
94,1,391.2,546.93,370.84,480.88,1.0,-1,-1,-1
94,2,779.05,319.43,66.83000000000004,63.55000000000001,1.0,-1,-1,-1
94,3,778.02,274.24,59.930000000000064,58.860000000000014,1.0,-1,-1,-1
94,4,903.54,252.56,45.79000000000008,40.879999999999995,1.0,-1,-1,-1
94,5,845.48,193.3,59.52999999999997,80.11000000000001,1.0,-1,-1,-1
95,1,371.99,557.76,384.53,496.1099999999999,1.0,-1,-1,-1
95,2,776.29,320.97,67.75,64.46999999999997,1.0,-1,-1,-1
95,3,775.77,275.47,61.05000000000007,59.67999999999995,1.0,-1,-1,-1
95,4,903.13,253.99,45.799999999999955,40.879999999999995,1.0,-1,-1,-1
95,5,844.67,193.3,60.030000000000086,80.93,1.0,-1,-1,-1
