0,1,531.53,226.96,33.639999999999986,36.650000000000006,1,1,1.0
0,2,672.12,286.21,53.72000000000003,56.23000000000002,1,1,1.0
0,3,814.21,377.09,92.38,75.31,1,1,1.0
0,4,703.25,224.45,35.139999999999986,29.620000000000005,1,1,1.0
0,5,647.01,187.3,36.14999999999998,45.17999999999998,1,2,1.0
1,1,530.53,227.46,33.639999999999986,36.66,1,1,1.0
1,2,671.11,284.96,53.73000000000002,56.23000000000002,1,1,1.0
1,3,811.2,372.57,92.38,75.32,1,1,1.0
1,4,702.24,223.7,35.14999999999998,29.620000000000005,1,1,1.0
1,5,646.26,187.3,36.14999999999998,45.17999999999998,1,2,1.0
2,1,529.52,227.96,33.639999999999986,36.66,1,1,1.0
2,2,670.11,283.7,53.72000000000003,56.24000000000001,1,1,1.0
2,3,808.19,368.06,92.38999999999999,75.31,1,1,1.0
2,4,701.24,222.95,35.14999999999998,29.620000000000005,1,1,1.0
2,5,645.51,187.3,36.14999999999998,45.17999999999998,1,2,1.0
3,1,528.52,228.47,33.639999999999986,36.650000000000006,1,1,1.0
3,2,669.11,282.45,53.72000000000003,56.23000000000002,1,1,1.0
3,3,805.18,363.55,92.3900000000001,75.31,1,1,1.0
3,4,700.24,222.2,35.139999999999986,29.620000000000005,1,1,1.0
3,5,644.76,187.3,36.14999999999998,45.19,1,2,1.0
4,1,527.52,228.97,33.639999999999986,36.650000000000006,1,1,1.0
4,2,668.1,281.19,53.73000000000002,56.24000000000001,1,1,1.0
4,3,802.17,359.03,92.38999999999999,75.32000000000005,1,1,1.0
4,4,699.23,221.44,35.14999999999998,29.629999999999995,1,1,1.0
4,5,644.0,187.3,36.14999999999998,45.19,1,2,1.0
5,1,526.52,229.47,33.639999999999986,36.650000000000006,1,1,1.0
5,2,667.1,279.94,53.73000000000002,56.24000000000001,1,1,1.0
5,3,799.17,354.52,92.38,75.32,1,1,1.0
5,4,698.23,220.69,35.14999999999998,29.620000000000005,1,1,1.0
5,5,643.25,187.3,36.14999999999998,45.19,1,2,1.0
6,1,526.52,234.48,33.639999999999986,36.66,1,1,1.0
6,2,664.59,276.18,53.73000000000002,56.23000000000002,1,1,1.0
6,3,791.6,349.5,87.39999999999998,66.5,1,1,1.0
6,4,696.98,219.44,35.139999999999986,29.620000000000005,1,1,1.0
6,5,644.5,187.3,34.89999999999998,41.39999999999998,1,2,1.0
7,1,524.84,235.84,34.26999999999998,37.28,1,1,1.0
7,2,663.34,272.42,53.719999999999914,56.22999999999996,1,1,1.0
7,3,789.09,344.48,87.39999999999998,66.5,1,1,1.0
7,4,696.35,218.71,34.84000000000003,29.19999999999999,1,1,1.0
7,5,644.29,187.09,34.690000000000055,40.879999999999995,1,2,1.0
8,1,523.17,237.19,34.889999999999986,37.920000000000016,1,1,1.0
8,2,662.77,270.48,53.14999999999998,55.66999999999996,1,1,1.0
8,3,786.13,340.84,85.24000000000001,64.56,1,1,1.0
8,4,695.72,217.98,34.52999999999997,28.78,1,1,1.0
8,5,644.08,186.88,34.49000000000001,40.360000000000014,1,2,1.0
9,1,521.5,238.55,35.51999999999998,38.539999999999964,1,1,1.0
9,2,662.2,268.54,52.57999999999993,55.099999999999966,1,1,1.0
9,3,783.17,337.2,83.07000000000005,62.620000000000005,1,1,1.0
9,4,695.1,217.26,34.20999999999992,28.350000000000023,1,1,1.0
9,5,643.87,186.68,34.27999999999997,39.829999999999984,1,2,1.0
10,1,519.83,239.9,36.139999999999986,39.17999999999998,1,1,1.0
10,2,661.63,266.6,52.00999999999999,54.52999999999997,1,1,1.0
10,3,780.2,333.56,80.91999999999996,60.670000000000016,1,1,1.0
10,4,694.47,216.53,33.90999999999997,27.939999999999998,1,1,1.0
10,5,643.66,186.47,34.07000000000005,39.31,1,2,1.0
11,1,518.16,241.26,36.75999999999999,39.80000000000001,1,1,1.0
11,2,661.06,264.66,51.440000000000055,53.95999999999998,1,1,1.0
11,3,777.24,329.91,78.75,58.73999999999995,1,1,1.0
11,4,693.84,215.8,33.60000000000002,27.519999999999982,1,1,1.0
11,5,643.46,186.27,33.84999999999991,38.76999999999998,1,2,1.0
12,1,516.49,242.62,37.379999999999995,40.43000000000001,1,1,1.0
12,2,660.49,262.73,50.870000000000005,53.389999999999986,1,1,1.0
12,3,774.28,326.27,76.58000000000004,56.79000000000002,1,1,1.0
12,4,693.22,215.07,33.27999999999997,27.099999999999994,1,1,1.0
12,5,643.25,186.06,33.64999999999998,38.25,1,2,1.0
13,1,514.81,243.97,38.020000000000095,41.059999999999974,1,1,1.0
13,2,659.92,260.79,50.30000000000007,52.81999999999999,1,1,1.0
13,3,771.31,322.63,74.43000000000006,54.85000000000002,1,1,1.0
13,4,692.59,214.35,32.969999999999914,26.670000000000016,1,1,1.0
13,5,643.04,185.86,33.440000000000055,37.72,1,2,1.0
14,1,513.14,245.33,38.639999999999986,41.68999999999997,1,1,1.0
14,2,659.35,258.85,49.72000000000003,52.25,1,1,1.0
14,3,768.35,318.99,72.25999999999999,52.89999999999998,1,1,1.0
14,4,691.96,213.62,32.66999999999996,26.25,1,1,1.0
14,5,642.83,185.65,33.229999999999905,37.19999999999999,1,2,1.0
15,1,511.47,246.68,39.25999999999999,42.31999999999999,1,1,1.0
15,2,658.78,256.91,49.14999999999998,51.69,1,1,1.0
15,3,765.39,315.34,70.10000000000002,50.97000000000003,1,1,1.0
15,4,691.34,212.89,32.35000000000002,25.830000000000013,1,1,1.0
15,5,642.62,185.44,33.01999999999998,36.68000000000001,1,2,1.0
16,1,509.8,248.04,39.89000000000004,42.95000000000002,1,1,1.0
16,2,658.21,254.97,48.57999999999993,51.119999999999976,1,1,1.0
16,3,762.42,311.7,67.94000000000005,49.02000000000004,1,1,1.0
16,4,690.71,212.16,32.039999999999964,25.409999999999997,1,1,1.0
16,5,642.41,185.24,32.82000000000005,36.14999999999998,1,2,1.0
17,1,508.13,249.39,40.50999999999999,43.58000000000004,1,1,1.0
17,2,657.64,253.03,48.00999999999999,50.54999999999998,1,1,1.0
17,3,759.46,308.06,65.76999999999998,47.079999999999984,1,1,1.0
17,4,690.08,211.44,31.729999999999905,24.97999999999999,1,1,1.0
17,5,642.2,185.03,32.6099999999999,35.629999999999995,1,2,1.0
18,6,758.51,580.11,167.99,139.89,1,1,1.0
18,7,956.59,456.0,256.9999999999999,235.69000000000005,1,3,1.0
18,1,506.46,250.75,41.13000000000005,44.20999999999998,1,1,1.0
18,2,657.07,251.09,47.43999999999994,49.97999999999999,1,1,1.0
18,3,756.5,304.42,63.610000000000014,45.129999999999995,1,1,1.0
18,4,689.46,210.71,31.41999999999996,24.560000000000002,1,1,1.0
18,5,641.99,184.83,32.39999999999998,35.099999999999994,1,2,1.0
19,6,753.12,566.44,163.88,142.26,1,1,1.0
19,7,945.93,446.84,246.73000000000013,225.79000000000002,1,3,1.0
19,1,504.33,253.38,42.14000000000004,45.70999999999998,1,1,1.0
19,2,656.32,249.59,46.93999999999994,49.47999999999999,1,1,1.0
19,3,754.37,301.03,63.23000000000002,44.89000000000004,1,1,1.0
19,4,688.83,210.21,31.039999999999964,24.439999999999998,1,1,1.0
20,6,747.73,552.77,159.76999999999998,144.63,1,1,1.0
20,7,935.28,437.68,236.45000000000005,215.90000000000003,1,3,1.0
20,1,502.19,256.02,43.150000000000034,47.210000000000036,1,1,1.0
20,2,655.57,248.09,46.43999999999994,48.97,1,1,1.0
20,3,752.24,297.64,62.85000000000002,44.639999999999986,1,1,1.0
20,4,688.2,209.71,30.66999999999996,24.310000000000002,1,1,1.0
21,6,742.34,539.1,155.0,138.72000000000003,1,1,1.0
21,7,924.62,428.53,226.17999999999995,205.99,1,3,1.0
21,1,500.06,258.65,44.160000000000025,48.72000000000003,1,1,1.0
21,2,654.82,246.59,45.93999999999994,48.47,1,1,1.0
21,3,750.1,294.25,62.48000000000002,44.39999999999998,1,1,1.0
21,4,687.57,209.22,30.289999999999964,24.169999999999987,1,1,1.0
