1,1,1281.17,647.38,120.54999999999995,105.67999999999995,1,1,1.0
1,2,434.02,999.12,241.10000000000002,79.2700000000001,1,1,1.0
1,3,1540.44,724.99,194.8599999999999,153.58000000000004,1,1,1.0
1,4,1097.87,601.14,97.43000000000006,92.47000000000003,1,1,1.0
1,5,300.26,652.33,143.67000000000002,95.77999999999997,1,1,1.0
1,6,567.78,616.0,100.73000000000002,80.91999999999996,1,1,1.0
1,7,798.97,538.39,66.05999999999995,69.35000000000002,1,1,1.0
1,8,661.91,478.94,57.80000000000007,52.839999999999975,1,1,1.0
1,9,747.78,487.19,52.84000000000003,47.89000000000004,1,1,1.0
1,10,737.87,442.61,31.379999999999995,31.370000000000005,1,1,1.0
1,11,769.25,467.38,46.24000000000001,24.769999999999982,1,1,1.0
1,12,850.17,464.07,46.23000000000002,44.59000000000003,1,1,1.0
1,13,1015.3,455.82,42.940000000000055,46.24000000000001,1,1,1.0
1,14,1117.69,402.97,99.07999999999993,105.69,1,3,1.0
1,15,774.2,396.37,46.24000000000001,46.24000000000001,1,3,1.0
1,16,1010.35,427.74,34.67999999999995,28.079999999999984,1,1,1.0
1,17,1076.4,401.32,33.02999999999997,33.03000000000003,1,1,1.0
1,18,815.49,434.35,37.98000000000002,28.069999999999993,1,1,1.0
1,19,841.91,416.18,29.720000000000027,26.430000000000007,1,1,1.0
1,20,828.7,398.02,21.469999999999914,21.470000000000027,1,1,1.0
1,21,861.72,389.76,31.379999999999995,31.379999999999995,1,1,1.0
1,22,894.75,411.23,24.769999999999982,18.159999999999968,1,1,1.0
1,23,997.14,411.23,44.58000000000004,29.71999999999997,1,1,1.0
1,24,898.06,383.16,13.210000000000036,14.859999999999957,1,1,1.0
1,25,911.27,394.72,24.769999999999982,19.809999999999945,1,1,1.0
2,1,1286.54,652.33,123.02999999999997,108.99000000000001,1,1,1.0
2,2,435.67,993.06,242.20999999999998,85.86000000000013,1,1,1.0
2,3,1547.05,727.19,194.86000000000013,153.57999999999993,1,1,1.0
2,4,1102.28,603.34,97.43000000000006,92.48000000000002,1,1,1.0
2,5,300.26,652.32,146.42000000000002,95.78999999999996,1,1,1.0
2,6,569.02,614.35,100.73000000000002,80.91999999999996,1,1,1.0
